"DISTRITO","UNIDADE","TRIMESTRE","VALOR","ESPECIALIDADE","AREA"
"Centro","CS CÓRREGO GRANDE","2014 Q2",808,"Médico e Enfermeiro",171
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q2",1273,"Médico e Enfermeiro",301
"Continente","CS ESTREITO","2014 Q2",804,"Médico e Enfermeiro",81
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q2",1152,"Médico e Enfermeiro",781
"Norte","CS INGLESES","2014 Q2",844,"Médico e Enfermeiro",431
"Centro","CS ITACORUBI","2014 Q2",1210,"Médico e Enfermeiro",191
"Continente","CS JARDIM ATLÂNTICO","2014 Q2",362,"Médico e Enfermeiro",11
"Centro","CS JOÃO PAULO","2014 Q2",1028,"Médico e Enfermeiro",321
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q2",1091,"Médico e Enfermeiro",471
"Continente","CS MONTE CRISTO","2014 Q2",1176,"Médico e Enfermeiro",41
"Centro","CS MONTE SERRAT","2014 Q2",764,"Médico e Enfermeiro",121
"Sul","CS MORRO DAS PEDRAS","2014 Q2",1147,"Médico e Enfermeiro",251
"Continente","CS NOVO CONTINENTE","2014 Q2",344,"Médico e Enfermeiro",101
"Centro","CS PANTANAL","2014 Q2",890,"Médico e Enfermeiro",161
"Norte","CS PONTA DAS CANAS","2014 Q2",278,"Médico e Enfermeiro",371
"Centro","CS PRAINHA","2014 Q2",812,"Médico e Enfermeiro",131
"Norte","CS RATONES","2014 Q2",403,"Médico e Enfermeiro",351
"Sul","CS RIO TAVARES","2014 Q2",806,"Médico e Enfermeiro",291
"Norte","CS RIO VERMELHO","2014 Q2",1150,"Médico e Enfermeiro",421
"Centro","CS SACO DOS LIMÕES","2014 Q2",1103,"Médico e Enfermeiro",311
"Norte","CS SACO GRANDE","2014 Q2",1520,"Médico e Enfermeiro",331
"Norte","CS SANTINHO","2014 Q2",863,"Médico e Enfermeiro",981
"Norte","CS SANTO ANTONIO LISBOA","2014 Q2",1154,"Médico e Enfermeiro",361
"Continente","CS SAPE","2014 Q2",717,"Médico e Enfermeiro",31
"Sul","CS TAPERA","2014 Q2",1392,"Médico e Enfermeiro",261
"Centro","CS TRINDADE","2014 Q2",893,"Médico e Enfermeiro",851
"Norte","CS VARGEM GRANDE","2014 Q2",3,"Médico e Enfermeiro",NA
"Continente","CS VILA APARECIDA","2014 Q2",382,"Médico e Enfermeiro",91
"Continente","CS ABRAÃO","2014 Q2",547,"Médico e Enfermeiro",572
"Centro","CS AGRONÔMICA","2014 Q2",1141,"Médico e Enfermeiro",692
"Sul","CS ARMAÇÃO","2014 Q2",244,"Médico e Enfermeiro",242
"Norte","CS BARRA DA LAGOA","2014 Q2",269,"Médico e Enfermeiro",442
"Norte","CS CANASVIEIRAS","2014 Q2",735,"Médico e Enfermeiro",382
"Continente","CS CAPOEIRAS","2014 Q2",417,"Médico e Enfermeiro",62
"Sul","CS CARIANOS","2014 Q2",145,"Médico e Enfermeiro",272
"Centro","CS CENTRO","2014 Q2",1148,"Médico e Enfermeiro",952
"Continente","CS COLONINHA","2014 Q2",901,"Médico e Enfermeiro",72
"Continente","CS COQUEIROS","2014 Q2",994,"Médico e Enfermeiro",602
"Centro","CS CÓRREGO GRANDE","2014 Q2",344,"Médico e Enfermeiro",172
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q2",924,"Médico e Enfermeiro",302
"Continente","CS ESTREITO","2014 Q2",781,"Médico e Enfermeiro",82
"Norte","CS INGLESES","2014 Q2",1251,"Médico e Enfermeiro",432
"Centro","CS ITACORUBI","2014 Q2",1239,"Médico e Enfermeiro",192
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q2",1307,"Médico e Enfermeiro",472
"Continente","CS MONTE CRISTO","2014 Q2",607,"Médico e Enfermeiro",42
"Centro","CS MONTE SERRAT","2014 Q2",1134,"Médico e Enfermeiro",122
"Continente","CS NOVO CONTINENTE","2014 Q2",485,"Médico e Enfermeiro",102
"Centro","CS PRAINHA","2014 Q2",1253,"Médico e Enfermeiro",132
"Sul","CS RIO TAVARES","2014 Q2",396,"Médico e Enfermeiro",292
"Norte","CS RIO VERMELHO","2014 Q2",826,"Médico e Enfermeiro",422
"Centro","CS SACO DOS LIMÕES","2014 Q2",1575,"Médico e Enfermeiro",312
"Norte","CS SACO GRANDE","2014 Q2",1562,"Médico e Enfermeiro",332
"Sul","CS TAPERA","2014 Q2",2051,"Médico e Enfermeiro",262
"Centro","CS TRINDADE","2014 Q2",799,"Médico e Enfermeiro",852
"Centro","CS AGRONÔMICA","2014 Q2",1159,"Médico e Enfermeiro",693
"Norte","CS CANASVIEIRAS","2014 Q2",824,"Médico e Enfermeiro",383
"Continente","CS ESTREITO","2014 Q2",391,"Médico e Enfermeiro",83
"Norte","CS INGLESES","2014 Q2",1254,"Médico e Enfermeiro",433
"Centro","CS ITACORUBI","2014 Q2",579,"Médico e Enfermeiro",193
"Continente","CS MONTE CRISTO","2014 Q2",898,"Médico e Enfermeiro",43
"Sul","CS RIO TAVARES","2014 Q2",209,"Médico e Enfermeiro",293
"Norte","CS RIO VERMELHO","2014 Q2",935,"Médico e Enfermeiro",423
"Centro","CS SACO DOS LIMÕES","2014 Q2",230,"Médico e Enfermeiro",313
"Norte","CS SACO GRANDE","2014 Q2",1242,"Médico e Enfermeiro",333
"Sul","CS TAPERA","2014 Q2",1774,"Médico e Enfermeiro",263
"Centro","CS TRINDADE","2014 Q2",694,"Médico e Enfermeiro",853
"Centro","CS SACO DOS LIMÕES","2014 Q2",11,"Médico e Enfermeiro",NA
"Norte","CS CANASVIEIRAS","2014 Q2",907,"Médico e Enfermeiro",384
"Norte","CS INGLESES","2014 Q2",768,"Médico e Enfermeiro",434
"Continente","CS MONTE CRISTO","2014 Q2",1116,"Médico e Enfermeiro",44
"Norte","CS RIO VERMELHO","2014 Q2",650,"Médico e Enfermeiro",424
"Centro","CS SACO DOS LIMÕES","2014 Q2",144,"Médico e Enfermeiro",314
"Norte","CS SACO GRANDE","2014 Q2",1432,"Médico e Enfermeiro",334
"Centro","CS TRINDADE","2014 Q2",615,"Médico e Enfermeiro",854
"Norte","CS INGLESES","2014 Q2",1143,"Médico e Enfermeiro",435
"Continente","CS MONTE CRISTO","2014 Q2",879,"Médico e Enfermeiro",45
"Norte","CS SACO GRANDE","2014 Q2",1468,"Médico e Enfermeiro",335
"Centro","CS TRINDADE","2014 Q2",149,"Médico e Enfermeiro",NA
"Norte","CS INGLESES","2014 Q2",1457,"Médico e Enfermeiro",436
"Continente","CS MONTE CRISTO","2014 Q2",294,"Médico e Enfermeiro",46
"Norte","CS INGLESES","2014 Q2",376,"Médico e Enfermeiro",437
"Norte","CS INGLESES","2014 Q2",266,"Médico e Enfermeiro",438
"Continente","CS ABRAÃO","2014 Q3",874,"Médico e Enfermeiro",570
"Centro","CS AGRONÔMICA","2014 Q3",1155,"Médico e Enfermeiro",690
"Sul","CS ALTO RIBEIRÃO","2014 Q3",1866,"Médico e Enfermeiro",210
"Sul","CS ARMAÇÃO","2014 Q3",1373,"Médico e Enfermeiro",240
"Continente","CS BALNEÁRIO","2014 Q3",727,"Médico e Enfermeiro",20
"Norte","CS BARRA DA LAGOA","2014 Q3",1014,"Médico e Enfermeiro",440
"Norte","CS CACHOEIRA BOM JESUS","2014 Q3",1251,"Médico e Enfermeiro",400
"Sul","CS CAIEIRA BARRA DO SUL","2014 Q3",987,"Médico e Enfermeiro",200
"Sul","CS CAMPECHE","2014 Q3",1834,"Médico e Enfermeiro",280
"Norte","CS CANASVIEIRAS","2014 Q3",979,"Médico e Enfermeiro",380
"Sul","CS CANTO DA LAGOA","2014 Q3",943,"Médico e Enfermeiro",450
"Continente","CS CAPOEIRAS","2014 Q3",698,"Médico e Enfermeiro",60
"Sul","CS CARIANOS","2014 Q3",1237,"Médico e Enfermeiro",270
"Centro","CS CENTRO","2014 Q3",1420,"Médico e Enfermeiro",950
"Continente","CS COLONINHA","2014 Q3",940,"Médico e Enfermeiro",70
"Continente","CS COQUEIROS","2014 Q3",920,"Médico e Enfermeiro",600
"Centro","CS CÓRREGO GRANDE","2014 Q3",1005,"Médico e Enfermeiro",170
"Sul","CS COSTA DA LAGOA","2014 Q3",662,"Médico e Enfermeiro",460
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q3",1436,"Médico e Enfermeiro",300
"Continente","CS ESTREITO","2014 Q3",666,"Médico e Enfermeiro",80
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q3",1195,"Médico e Enfermeiro",780
"Centro","CS ITACORUBI","2014 Q3",1048,"Médico e Enfermeiro",190
"Continente","CS JARDIM ATLÂNTICO","2014 Q3",615,"Médico e Enfermeiro",10
"Centro","CS JOÃO PAULO","2014 Q3",1858,"Médico e Enfermeiro",320
"Norte","CS JURERE","2014 Q3",1215,"Médico e Enfermeiro",390
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q3",1374,"Médico e Enfermeiro",470
"Continente","CS MONTE CRISTO","2014 Q3",1174,"Médico e Enfermeiro",40
"Centro","CS MONTE SERRAT","2014 Q3",1207,"Médico e Enfermeiro",120
"Sul","CS MORRO DAS PEDRAS","2014 Q3",1033,"Médico e Enfermeiro",250
"Continente","CS NOVO CONTINENTE","2014 Q3",797,"Médico e Enfermeiro",100
"Centro","CS PANTANAL","2014 Q3",1266,"Médico e Enfermeiro",160
"Sul","CS PANTANO DO SUL","2014 Q3",1328,"Médico e Enfermeiro",230
"Norte","CS PONTA DAS CANAS","2014 Q3",798,"Médico e Enfermeiro",370
"Centro","CS PRAINHA","2014 Q3",907,"Médico e Enfermeiro",130
"Norte","CS RATONES","2014 Q3",632,"Médico e Enfermeiro",350
"Sul","CS RIBEIRÃO DA ILHA","2014 Q3",1037,"Médico e Enfermeiro",220
"Sul","CS RIO TAVARES","2014 Q3",1286,"Médico e Enfermeiro",290
"Norte","CS RIO VERMELHO","2014 Q3",1346,"Médico e Enfermeiro",420
"Centro","CS SACO DOS LIMÕES","2014 Q3",843,"Médico e Enfermeiro",310
"Norte","CS SACO GRANDE","2014 Q3",803,"Médico e Enfermeiro",330
"Norte","CS SANTINHO","2014 Q3",1027,"Médico e Enfermeiro",980
"Norte","CS SANTO ANTONIO LISBOA","2014 Q3",1248,"Médico e Enfermeiro",360
"Continente","CS SAPE","2014 Q3",762,"Médico e Enfermeiro",30
"Sul","CS TAPERA","2014 Q3",1622,"Médico e Enfermeiro",260
"Centro","CS TRINDADE","2014 Q3",1109,"Médico e Enfermeiro",850
"Norte","CS VARGEM GRANDE","2014 Q3",272,"Médico e Enfermeiro",410
"Norte","CS VARGEM PEQUENA","2014 Q3",752,"Médico e Enfermeiro",340
"Continente","CS VILA APARECIDA","2014 Q3",612,"Médico e Enfermeiro",90
"Continente","CS ABRAÃO","2014 Q3",824,"Médico e Enfermeiro",571
"Centro","CS AGRONÔMICA","2014 Q3",1059,"Médico e Enfermeiro",691
"Sul","CS ARMAÇÃO","2014 Q3",1169,"Médico e Enfermeiro",241
"Continente","CS BALNEÁRIO","2014 Q3",770,"Médico e Enfermeiro",21
"Norte","CS BARRA DA LAGOA","2014 Q3",1381,"Médico e Enfermeiro",441
"Norte","CS CACHOEIRA BOM JESUS","2014 Q3",999,"Médico e Enfermeiro",401
"Sul","CS CAMPECHE","2014 Q3",1365,"Médico e Enfermeiro",281
"Norte","CS CANASVIEIRAS","2014 Q3",931,"Médico e Enfermeiro",381
"Continente","CS CAPOEIRAS","2014 Q3",632,"Médico e Enfermeiro",61
"Sul","CS CARIANOS","2014 Q3",1432,"Médico e Enfermeiro",271
"Centro","CS CENTRO","2014 Q3",771,"Médico e Enfermeiro",951
"Continente","CS COLONINHA","2014 Q3",936,"Médico e Enfermeiro",71
"Continente","CS COQUEIROS","2014 Q3",1103,"Médico e Enfermeiro",601
"Centro","CS CÓRREGO GRANDE","2014 Q3",789,"Médico e Enfermeiro",171
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q3",1708,"Médico e Enfermeiro",301
"Continente","CS ESTREITO","2014 Q3",795,"Médico e Enfermeiro",81
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q3",1354,"Médico e Enfermeiro",781
"Norte","CS INGLESES","2014 Q3",890,"Médico e Enfermeiro",431
"Centro","CS ITACORUBI","2014 Q3",1391,"Médico e Enfermeiro",191
"Continente","CS JARDIM ATLÂNTICO","2014 Q3",480,"Médico e Enfermeiro",11
"Centro","CS JOÃO PAULO","2014 Q3",975,"Médico e Enfermeiro",321
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q3",1212,"Médico e Enfermeiro",471
"Continente","CS MONTE CRISTO","2014 Q3",1323,"Médico e Enfermeiro",41
"Centro","CS MONTE SERRAT","2014 Q3",740,"Médico e Enfermeiro",121
"Sul","CS MORRO DAS PEDRAS","2014 Q3",1346,"Médico e Enfermeiro",251
"Continente","CS NOVO CONTINENTE","2014 Q3",336,"Médico e Enfermeiro",101
"Centro","CS PANTANAL","2014 Q3",983,"Médico e Enfermeiro",161
"Norte","CS PONTA DAS CANAS","2014 Q3",316,"Médico e Enfermeiro",371
"Centro","CS PRAINHA","2014 Q3",784,"Médico e Enfermeiro",131
"Norte","CS RATONES","2014 Q3",367,"Médico e Enfermeiro",351
"Sul","CS RIO TAVARES","2014 Q3",753,"Médico e Enfermeiro",291
"Norte","CS RIO VERMELHO","2014 Q3",1220,"Médico e Enfermeiro",421
"Centro","CS SACO DOS LIMÕES","2014 Q3",1029,"Médico e Enfermeiro",311
"Norte","CS SACO GRANDE","2014 Q3",1744,"Médico e Enfermeiro",331
"Norte","CS SANTINHO","2014 Q3",1077,"Médico e Enfermeiro",981
"Norte","CS SANTO ANTONIO LISBOA","2014 Q3",1539,"Médico e Enfermeiro",361
"Continente","CS SAPE","2014 Q3",977,"Médico e Enfermeiro",31
"Sul","CS TAPERA","2014 Q3",1622,"Médico e Enfermeiro",261
"Centro","CS TRINDADE","2014 Q3",1056,"Médico e Enfermeiro",851
"Norte","CS VARGEM GRANDE","2014 Q3",2,"Médico e Enfermeiro",NA
"Continente","CS VILA APARECIDA","2014 Q3",497,"Médico e Enfermeiro",91
"Continente","CS ABRAÃO","2014 Q3",679,"Médico e Enfermeiro",572
"Centro","CS AGRONÔMICA","2014 Q3",1141,"Médico e Enfermeiro",692
"Sul","CS ARMAÇÃO","2014 Q3",261,"Médico e Enfermeiro",242
"Norte","CS BARRA DA LAGOA","2014 Q3",320,"Médico e Enfermeiro",442
"Norte","CS CANASVIEIRAS","2014 Q3",802,"Médico e Enfermeiro",382
"Continente","CS CAPOEIRAS","2014 Q3",465,"Médico e Enfermeiro",62
"Sul","CS CARIANOS","2014 Q3",167,"Médico e Enfermeiro",272
"Centro","CS CENTRO","2014 Q3",1039,"Médico e Enfermeiro",952
"Continente","CS COLONINHA","2014 Q3",797,"Médico e Enfermeiro",72
"Continente","CS COQUEIROS","2014 Q3",1063,"Médico e Enfermeiro",602
"Centro","CS CÓRREGO GRANDE","2014 Q3",414,"Médico e Enfermeiro",172
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q3",1322,"Médico e Enfermeiro",302
"Continente","CS ESTREITO","2014 Q3",760,"Médico e Enfermeiro",82
"Norte","CS INGLESES","2014 Q3",1723,"Médico e Enfermeiro",432
"Centro","CS ITACORUBI","2014 Q3",1294,"Médico e Enfermeiro",192
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q3",1358,"Médico e Enfermeiro",472
"Continente","CS MONTE CRISTO","2014 Q3",657,"Médico e Enfermeiro",42
"Centro","CS MONTE SERRAT","2014 Q3",1118,"Médico e Enfermeiro",122
"Continente","CS NOVO CONTINENTE","2014 Q3",488,"Médico e Enfermeiro",102
"Centro","CS PRAINHA","2014 Q3",1112,"Médico e Enfermeiro",132
"Sul","CS RIO TAVARES","2014 Q3",352,"Médico e Enfermeiro",292
"Norte","CS RIO VERMELHO","2014 Q3",988,"Médico e Enfermeiro",422
"Centro","CS SACO DOS LIMÕES","2014 Q3",1750,"Médico e Enfermeiro",312
"Norte","CS SACO GRANDE","2014 Q3",1738,"Médico e Enfermeiro",332
"Sul","CS TAPERA","2014 Q3",2196,"Médico e Enfermeiro",262
"Centro","CS TRINDADE","2014 Q3",1114,"Médico e Enfermeiro",852
"Centro","CS AGRONÔMICA","2014 Q3",1210,"Médico e Enfermeiro",693
"Norte","CS CANASVIEIRAS","2014 Q3",861,"Médico e Enfermeiro",383
"Continente","CS ESTREITO","2014 Q3",760,"Médico e Enfermeiro",83
"Norte","CS INGLESES","2014 Q3",1513,"Médico e Enfermeiro",433
"Centro","CS ITACORUBI","2014 Q3",655,"Médico e Enfermeiro",193
"Continente","CS MONTE CRISTO","2014 Q3",886,"Médico e Enfermeiro",43
"Sul","CS RIO TAVARES","2014 Q3",173,"Médico e Enfermeiro",293
"Norte","CS RIO VERMELHO","2014 Q3",1152,"Médico e Enfermeiro",423
"Centro","CS SACO DOS LIMÕES","2014 Q3",291,"Médico e Enfermeiro",313
"Norte","CS SACO GRANDE","2014 Q3",1344,"Médico e Enfermeiro",333
"Sul","CS TAPERA","2014 Q3",1839,"Médico e Enfermeiro",263
"Centro","CS TRINDADE","2014 Q3",981,"Médico e Enfermeiro",853
"Centro","CS SACO DOS LIMÕES","2014 Q3",8,"Médico e Enfermeiro",NA
"Norte","CS CANASVIEIRAS","2014 Q3",902,"Médico e Enfermeiro",384
"Norte","CS INGLESES","2014 Q3",1072,"Médico e Enfermeiro",434
"Continente","CS MONTE CRISTO","2014 Q3",1336,"Médico e Enfermeiro",44
"Norte","CS RIO VERMELHO","2014 Q3",823,"Médico e Enfermeiro",424
"Centro","CS SACO DOS LIMÕES","2014 Q3",177,"Médico e Enfermeiro",314
"Norte","CS SACO GRANDE","2014 Q3",1685,"Médico e Enfermeiro",334
"Centro","CS TRINDADE","2014 Q3",822,"Médico e Enfermeiro",854
"Norte","CS INGLESES","2014 Q3",1261,"Médico e Enfermeiro",435
"Continente","CS MONTE CRISTO","2014 Q3",917,"Médico e Enfermeiro",45
"Norte","CS SACO GRANDE","2014 Q3",1566,"Médico e Enfermeiro",335
"Centro","CS TRINDADE","2014 Q3",185,"Médico e Enfermeiro",NA
"Norte","CS INGLESES","2014 Q3",1442,"Médico e Enfermeiro",436
"Continente","CS MONTE CRISTO","2014 Q3",281,"Médico e Enfermeiro",46
"Norte","CS INGLESES","2014 Q3",409,"Médico e Enfermeiro",437
"Norte","CS INGLESES","2014 Q3",298,"Médico e Enfermeiro",438
"Continente","CS ABRAÃO","2014 Q4",703,"Médico e Enfermeiro",570
"Centro","CS AGRONÔMICA","2014 Q4",1122,"Médico e Enfermeiro",690
"Sul","CS ALTO RIBEIRÃO","2014 Q4",1745,"Médico e Enfermeiro",210
"Sul","CS ARMAÇÃO","2014 Q4",1352,"Médico e Enfermeiro",240
"Continente","CS BALNEÁRIO","2014 Q4",653,"Médico e Enfermeiro",20
"Norte","CS BARRA DA LAGOA","2014 Q4",923,"Médico e Enfermeiro",440
"Norte","CS CACHOEIRA BOM JESUS","2014 Q4",1144,"Médico e Enfermeiro",400
"Sul","CS CAIEIRA BARRA DO SUL","2014 Q4",471,"Médico e Enfermeiro",200
"Sul","CS CAMPECHE","2014 Q4",1513,"Médico e Enfermeiro",280
"Norte","CS CANASVIEIRAS","2014 Q4",740,"Médico e Enfermeiro",380
"Sul","CS CANTO DA LAGOA","2014 Q4",815,"Médico e Enfermeiro",450
"Continente","CS CAPOEIRAS","2014 Q4",673,"Médico e Enfermeiro",60
"Sul","CS CARIANOS","2014 Q4",929,"Médico e Enfermeiro",270
"Centro","CS CENTRO","2014 Q4",1319,"Médico e Enfermeiro",950
"Continente","CS COLONINHA","2014 Q4",762,"Médico e Enfermeiro",70
"Continente","CS COQUEIROS","2014 Q4",763,"Médico e Enfermeiro",600
"Centro","CS CÓRREGO GRANDE","2014 Q4",880,"Médico e Enfermeiro",170
"Sul","CS COSTA DA LAGOA","2014 Q4",577,"Médico e Enfermeiro",460
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q4",1185,"Médico e Enfermeiro",300
"Continente","CS ESTREITO","2014 Q4",573,"Médico e Enfermeiro",80
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q4",1076,"Médico e Enfermeiro",780
"Centro","CS ITACORUBI","2014 Q4",951,"Médico e Enfermeiro",190
"Continente","CS JARDIM ATLÂNTICO","2014 Q4",518,"Médico e Enfermeiro",10
"Centro","CS JOÃO PAULO","2014 Q4",1841,"Médico e Enfermeiro",320
"Norte","CS JURERE","2014 Q4",960,"Médico e Enfermeiro",390
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q4",1250,"Médico e Enfermeiro",470
"Continente","CS MONTE CRISTO","2014 Q4",1109,"Médico e Enfermeiro",40
"Centro","CS MONTE SERRAT","2014 Q4",1048,"Médico e Enfermeiro",120
"Sul","CS MORRO DAS PEDRAS","2014 Q4",867,"Médico e Enfermeiro",250
"Continente","CS NOVO CONTINENTE","2014 Q4",537,"Médico e Enfermeiro",100
"Centro","CS PANTANAL","2014 Q4",1076,"Médico e Enfermeiro",160
"Sul","CS PANTANO DO SUL","2014 Q4",1086,"Médico e Enfermeiro",230
"Norte","CS PONTA DAS CANAS","2014 Q4",914,"Médico e Enfermeiro",370
"Centro","CS PRAINHA","2014 Q4",846,"Médico e Enfermeiro",130
"Norte","CS RATONES","2014 Q4",709,"Médico e Enfermeiro",350
"Sul","CS RIBEIRÃO DA ILHA","2014 Q4",1025,"Médico e Enfermeiro",220
"Sul","CS RIO TAVARES","2014 Q4",1384,"Médico e Enfermeiro",290
"Norte","CS RIO VERMELHO","2014 Q4",1281,"Médico e Enfermeiro",420
"Centro","CS SACO DOS LIMÕES","2014 Q4",718,"Médico e Enfermeiro",310
"Norte","CS SACO GRANDE","2014 Q4",1226,"Médico e Enfermeiro",330
"Norte","CS SANTINHO","2014 Q4",1034,"Médico e Enfermeiro",980
"Norte","CS SANTO ANTONIO LISBOA","2014 Q4",1202,"Médico e Enfermeiro",360
"Continente","CS SAPE","2014 Q4",785,"Médico e Enfermeiro",30
"Sul","CS TAPERA","2014 Q4",1382,"Médico e Enfermeiro",260
"Centro","CS TRINDADE","2014 Q4",1013,"Médico e Enfermeiro",850
"Norte","CS VARGEM GRANDE","2014 Q4",429,"Médico e Enfermeiro",410
"Norte","CS VARGEM PEQUENA","2014 Q4",732,"Médico e Enfermeiro",340
"Continente","CS VILA APARECIDA","2014 Q4",655,"Médico e Enfermeiro",90
"Continente","CS ABRAÃO","2014 Q4",603,"Médico e Enfermeiro",571
"Centro","CS AGRONÔMICA","2014 Q4",940,"Médico e Enfermeiro",691
"Sul","CS ARMAÇÃO","2014 Q4",1196,"Médico e Enfermeiro",241
"Continente","CS BALNEÁRIO","2014 Q4",733,"Médico e Enfermeiro",21
"Norte","CS BARRA DA LAGOA","2014 Q4",1105,"Médico e Enfermeiro",441
"Norte","CS CACHOEIRA BOM JESUS","2014 Q4",925,"Médico e Enfermeiro",401
"Sul","CS CAMPECHE","2014 Q4",1239,"Médico e Enfermeiro",281
"Norte","CS CANASVIEIRAS","2014 Q4",925,"Médico e Enfermeiro",381
"Continente","CS CAPOEIRAS","2014 Q4",664,"Médico e Enfermeiro",61
"Sul","CS CARIANOS","2014 Q4",1166,"Médico e Enfermeiro",271
"Centro","CS CENTRO","2014 Q4",653,"Médico e Enfermeiro",951
"Continente","CS COLONINHA","2014 Q4",664,"Médico e Enfermeiro",71
"Continente","CS COQUEIROS","2014 Q4",1057,"Médico e Enfermeiro",601
"Centro","CS CÓRREGO GRANDE","2014 Q4",704,"Médico e Enfermeiro",171
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q4",1317,"Médico e Enfermeiro",301
"Continente","CS ESTREITO","2014 Q4",740,"Médico e Enfermeiro",81
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q4",1065,"Médico e Enfermeiro",781
"Norte","CS INGLESES","2014 Q4",867,"Médico e Enfermeiro",431
"Centro","CS ITACORUBI","2014 Q4",1255,"Médico e Enfermeiro",191
"Continente","CS JARDIM ATLÂNTICO","2014 Q4",355,"Médico e Enfermeiro",11
"Centro","CS JOÃO PAULO","2014 Q4",1029,"Médico e Enfermeiro",321
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q4",1087,"Médico e Enfermeiro",471
"Continente","CS MONTE CRISTO","2014 Q4",1477,"Médico e Enfermeiro",41
"Centro","CS MONTE SERRAT","2014 Q4",644,"Médico e Enfermeiro",121
"Sul","CS MORRO DAS PEDRAS","2014 Q4",1168,"Médico e Enfermeiro",251
"Continente","CS NOVO CONTINENTE","2014 Q4",259,"Médico e Enfermeiro",101
"Centro","CS PANTANAL","2014 Q4",900,"Médico e Enfermeiro",161
"Norte","CS PONTA DAS CANAS","2014 Q4",335,"Médico e Enfermeiro",371
"Centro","CS PRAINHA","2014 Q4",714,"Médico e Enfermeiro",131
"Norte","CS RATONES","2014 Q4",396,"Médico e Enfermeiro",351
"Sul","CS RIO TAVARES","2014 Q4",806,"Médico e Enfermeiro",291
"Norte","CS RIO VERMELHO","2014 Q4",1284,"Médico e Enfermeiro",421
"Centro","CS SACO DOS LIMÕES","2014 Q4",1018,"Médico e Enfermeiro",311
"Norte","CS SACO GRANDE","2014 Q4",1270,"Médico e Enfermeiro",331
"Norte","CS SANTINHO","2014 Q4",1012,"Médico e Enfermeiro",981
"Norte","CS SANTO ANTONIO LISBOA","2014 Q4",1340,"Médico e Enfermeiro",361
"Continente","CS SAPE","2014 Q4",873,"Médico e Enfermeiro",31
"Sul","CS TAPERA","2014 Q4",1372,"Médico e Enfermeiro",261
"Centro","CS TRINDADE","2014 Q4",1074,"Médico e Enfermeiro",851
"Norte","CS VARGEM GRANDE","2014 Q4",1,"Médico e Enfermeiro",NA
"Continente","CS VILA APARECIDA","2014 Q4",524,"Médico e Enfermeiro",91
"Continente","CS ABRAÃO","2014 Q4",489,"Médico e Enfermeiro",572
"Centro","CS AGRONÔMICA","2014 Q4",1058,"Médico e Enfermeiro",692
"Sul","CS ARMAÇÃO","2014 Q4",266,"Médico e Enfermeiro",242
"Norte","CS BARRA DA LAGOA","2014 Q4",333,"Médico e Enfermeiro",442
"Norte","CS CANASVIEIRAS","2014 Q4",810,"Médico e Enfermeiro",382
"Continente","CS CAPOEIRAS","2014 Q4",536,"Médico e Enfermeiro",62
"Sul","CS CARIANOS","2014 Q4",130,"Médico e Enfermeiro",272
"Centro","CS CENTRO","2014 Q4",805,"Médico e Enfermeiro",952
"Continente","CS COLONINHA","2014 Q4",696,"Médico e Enfermeiro",72
"Continente","CS COQUEIROS","2014 Q4",1011,"Médico e Enfermeiro",602
"Centro","CS CÓRREGO GRANDE","2014 Q4",369,"Médico e Enfermeiro",172
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q4",1027,"Médico e Enfermeiro",302
"Continente","CS ESTREITO","2014 Q4",743,"Médico e Enfermeiro",82
"Norte","CS INGLESES","2014 Q4",1319,"Médico e Enfermeiro",432
