"DISTRITO","UNIDADE","TRIMESTRE","TIPO","ESPECIALIDADE","VALOR"
"Sul","CS ALTO RIBEIRÃO","2014 Q3","EXO_DESCIDUO","Odontólogo",14
"Sul","CS ARMAÇÃO","2014 Q3","EXO_DESCIDUO","Odontólogo",6
"Continente","CS BALNEÁRIO","2014 Q3","EXO_DESCIDUO","Odontólogo",1
"Norte","CS BARRA DA LAGOA","2014 Q3","EXO_DESCIDUO","Odontólogo",10
"Norte","CS CACHOEIRA BOM JESUS","2014 Q3","EXO_DESCIDUO","Odontólogo",7
"Sul","CS CAIEIRA BARRA DO SUL","2014 Q3","EXO_DESCIDUO","Odontólogo",0
"Sul","CS CAMPECHE","2014 Q3","EXO_DESCIDUO","Odontólogo",10
"Norte","CS CANASVIEIRAS","2014 Q3","EXO_DESCIDUO","Odontólogo",25
"Sul","CS CANTO DA LAGOA","2014 Q3","EXO_DESCIDUO","Odontólogo",4
"Continente","CS CAPOEIRAS","2014 Q3","EXO_DESCIDUO","Odontólogo",1
"Sul","CS CARIANOS","2014 Q3","EXO_DESCIDUO","Odontólogo",9
"Centro","CS CENTRO","2014 Q3","EXO_DESCIDUO","Odontólogo",2
"Continente","CS COLONINHA","2014 Q3","EXO_DESCIDUO","Odontólogo",2
"Continente","CS COQUEIROS","2014 Q3","EXO_DESCIDUO","Odontólogo",17
"Centro","CS CÓRREGO GRANDE","2014 Q3","EXO_DESCIDUO","Odontólogo",6
"Sul","CS COSTA DA LAGOA","2014 Q3","EXO_DESCIDUO","Odontólogo",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q3","EXO_DESCIDUO","Odontólogo",15
"Continente","CS ESTREITO","2014 Q3","EXO_DESCIDUO","Odontólogo",10
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q3","EXO_DESCIDUO","Odontólogo",8
"Norte","CS INGLESES","2014 Q3","EXO_DESCIDUO","Odontólogo",15
"Centro","CS ITACORUBI","2014 Q3","EXO_DESCIDUO","Odontólogo",14
"Continente","CS JARDIM ATLÂNTICO","2014 Q3","EXO_DESCIDUO","Odontólogo",1
"Centro","CS JOÃO PAULO","2014 Q3","EXO_DESCIDUO","Odontólogo",8
"Norte","CS JURERE","2014 Q3","EXO_DESCIDUO","Odontólogo",3
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q3","EXO_DESCIDUO","Odontólogo",10
"Continente","CS MONTE CRISTO","2014 Q3","EXO_DESCIDUO","Odontólogo",19
"Centro","CS MONTE SERRAT","2014 Q3","EXO_DESCIDUO","Odontólogo",13
"Sul","CS MORRO DAS PEDRAS","2014 Q3","EXO_DESCIDUO","Odontólogo",2
"Continente","CS NOVO CONTINENTE","2014 Q3","EXO_DESCIDUO","Odontólogo",19
"Centro","CS PANTANAL","2014 Q3","EXO_DESCIDUO","Odontólogo",5
"Sul","CS PANTANO DO SUL","2014 Q3","EXO_DESCIDUO","Odontólogo",5
"Norte","CS PONTA DAS CANAS","2014 Q3","EXO_DESCIDUO","Odontólogo",0
"Centro","CS PRAINHA","2014 Q3","EXO_DESCIDUO","Odontólogo",15
"Norte","CS RATONES","2014 Q3","EXO_DESCIDUO","Odontólogo",2
"Sul","CS RIBEIRÃO DA ILHA","2014 Q3","EXO_DESCIDUO","Odontólogo",0
"Sul","CS RIO TAVARES","2014 Q3","EXO_DESCIDUO","Odontólogo",6
"Norte","CS RIO VERMELHO","2014 Q3","EXO_DESCIDUO","Odontólogo",17
"Centro","CS SACO DOS LIMÕES","2014 Q3","EXO_DESCIDUO","Odontólogo",16
"Norte","CS SACO GRANDE","2014 Q3","EXO_DESCIDUO","Odontólogo",26
"Norte","CS SANTINHO","2014 Q3","EXO_DESCIDUO","Odontólogo",11
"Norte","CS SANTO ANTONIO LISBOA","2014 Q3","EXO_DESCIDUO","Odontólogo",19
"Continente","CS SAPE","2014 Q3","EXO_DESCIDUO","Odontólogo",7
"Sul","CS TAPERA","2014 Q3","EXO_DESCIDUO","Odontólogo",15
"Centro","CS TRINDADE","2014 Q3","EXO_DESCIDUO","Odontólogo",13
"Norte","CS VARGEM GRANDE","2014 Q3","EXO_DESCIDUO","Odontólogo",1
"Norte","CS VARGEM PEQUENA","2014 Q3","EXO_DESCIDUO","Odontólogo",2
"Continente","CS VILA APARECIDA","2014 Q3","EXO_DESCIDUO","Odontólogo",2
"Continente","CS ABRAÃO","2014 Q4","EXO_DESCIDUO","Odontólogo",3
"Centro","CS AGRONÔMICA","2014 Q4","EXO_DESCIDUO","Odontólogo",23
"Sul","CS ALTO RIBEIRÃO","2014 Q4","EXO_DESCIDUO","Odontólogo",4
"Sul","CS ARMAÇÃO","2014 Q4","EXO_DESCIDUO","Odontólogo",13
"Continente","CS BALNEÁRIO","2014 Q4","EXO_DESCIDUO","Odontólogo",3
"Norte","CS BARRA DA LAGOA","2014 Q4","EXO_DESCIDUO","Odontólogo",12
"Norte","CS CACHOEIRA BOM JESUS","2014 Q4","EXO_DESCIDUO","Odontólogo",10
"Sul","CS CAIEIRA BARRA DO SUL","2014 Q4","EXO_DESCIDUO","Odontólogo",0
"Sul","CS CAMPECHE","2014 Q4","EXO_DESCIDUO","Odontólogo",9
"Norte","CS CANASVIEIRAS","2014 Q4","EXO_DESCIDUO","Odontólogo",34
"Sul","CS CANTO DA LAGOA","2014 Q4","EXO_DESCIDUO","Odontólogo",0
"Continente","CS CAPOEIRAS","2014 Q4","EXO_DESCIDUO","Odontólogo",4
"Sul","CS CARIANOS","2014 Q4","EXO_DESCIDUO","Odontólogo",12
"Centro","CS CENTRO","2014 Q4","EXO_DESCIDUO","Odontólogo",1
"Continente","CS COLONINHA","2014 Q4","EXO_DESCIDUO","Odontólogo",1
"Continente","CS COQUEIROS","2014 Q4","EXO_DESCIDUO","Odontólogo",8
"Centro","CS CÓRREGO GRANDE","2014 Q4","EXO_DESCIDUO","Odontólogo",2
"Sul","CS COSTA DA LAGOA","2014 Q4","EXO_DESCIDUO","Odontólogo",0
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q4","EXO_DESCIDUO","Odontólogo",17
"Continente","CS ESTREITO","2014 Q4","EXO_DESCIDUO","Odontólogo",5
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q4","EXO_DESCIDUO","Odontólogo",4
"Norte","CS INGLESES","2014 Q4","EXO_DESCIDUO","Odontólogo",25
"Centro","CS ITACORUBI","2014 Q4","EXO_DESCIDUO","Odontólogo",9
"Continente","CS JARDIM ATLÂNTICO","2014 Q4","EXO_DESCIDUO","Odontólogo",2
"Centro","CS JOÃO PAULO","2014 Q4","EXO_DESCIDUO","Odontólogo",6
"Norte","CS JURERE","2014 Q4","EXO_DESCIDUO","Odontólogo",4
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q4","EXO_DESCIDUO","Odontólogo",6
"Continente","CS MONTE CRISTO","2014 Q4","EXO_DESCIDUO","Odontólogo",27
"Centro","CS MONTE SERRAT","2014 Q4","EXO_DESCIDUO","Odontólogo",9
"Sul","CS MORRO DAS PEDRAS","2014 Q4","EXO_DESCIDUO","Odontólogo",6
"Continente","CS NOVO CONTINENTE","2014 Q4","EXO_DESCIDUO","Odontólogo",13
"Centro","CS PANTANAL","2014 Q4","EXO_DESCIDUO","Odontólogo",6
"Sul","CS PANTANO DO SUL","2014 Q4","EXO_DESCIDUO","Odontólogo",6
"Norte","CS PONTA DAS CANAS","2014 Q4","EXO_DESCIDUO","Odontólogo",2
"Centro","CS PRAINHA","2014 Q4","EXO_DESCIDUO","Odontólogo",17
"Norte","CS RATONES","2014 Q4","EXO_DESCIDUO","Odontólogo",2
"Sul","CS RIBEIRÃO DA ILHA","2014 Q4","EXO_DESCIDUO","Odontólogo",1
"Sul","CS RIO TAVARES","2014 Q4","EXO_DESCIDUO","Odontólogo",3
"Norte","CS RIO VERMELHO","2014 Q4","EXO_DESCIDUO","Odontólogo",12
"Centro","CS SACO DOS LIMÕES","2014 Q4","EXO_DESCIDUO","Odontólogo",5
"Norte","CS SACO GRANDE","2014 Q4","EXO_DESCIDUO","Odontólogo",6
"Norte","CS SANTINHO","2014 Q4","EXO_DESCIDUO","Odontólogo",19
"Norte","CS SANTO ANTONIO LISBOA","2014 Q4","EXO_DESCIDUO","Odontólogo",10
"Continente","CS SAPE","2014 Q4","EXO_DESCIDUO","Odontólogo",3
"Sul","CS TAPERA","2014 Q4","EXO_DESCIDUO","Odontólogo",10
"Centro","CS TRINDADE","2014 Q4","EXO_DESCIDUO","Odontólogo",13
"Norte","CS VARGEM GRANDE","2014 Q4","EXO_DESCIDUO","Odontólogo",1
"Norte","CS VARGEM PEQUENA","2014 Q4","EXO_DESCIDUO","Odontólogo",0
"Continente","CS VILA APARECIDA","2014 Q4","EXO_DESCIDUO","Odontólogo",2
"Continente","CS ABRAÃO","2015 Q1","EXO_DESCIDUO","Odontólogo",0
"Centro","CS AGRONÔMICA","2015 Q1","EXO_DESCIDUO","Odontólogo",14
"Sul","CS ALTO RIBEIRÃO","2015 Q1","EXO_DESCIDUO","Odontólogo",7
"Sul","CS ARMAÇÃO","2015 Q1","EXO_DESCIDUO","Odontólogo",4
"Continente","CS BALNEÁRIO","2015 Q1","EXO_DESCIDUO","Odontólogo",3
"Norte","CS BARRA DA LAGOA","2015 Q1","EXO_DESCIDUO","Odontólogo",11
"Norte","CS CACHOEIRA BOM JESUS","2015 Q1","EXO_DESCIDUO","Odontólogo",12
"Sul","CS CAIEIRA BARRA DO SUL","2015 Q1","EXO_DESCIDUO","Odontólogo",2
"Sul","CS CAMPECHE","2015 Q1","EXO_DESCIDUO","Odontólogo",2
"Norte","CS CANASVIEIRAS","2015 Q1","EXO_DESCIDUO","Odontólogo",12
"Sul","CS CANTO DA LAGOA","2015 Q1","EXO_DESCIDUO","Odontólogo",1
"Continente","CS CAPOEIRAS","2015 Q1","EXO_DESCIDUO","Odontólogo",1
"Sul","CS CARIANOS","2015 Q1","EXO_DESCIDUO","Odontólogo",11
"Centro","CS CENTRO","2015 Q1","EXO_DESCIDUO","Odontólogo",4
"Continente","CS COLONINHA","2015 Q1","EXO_DESCIDUO","Odontólogo",4
"Continente","CS COQUEIROS","2015 Q1","EXO_DESCIDUO","Odontólogo",5
"Centro","CS CÓRREGO GRANDE","2015 Q1","EXO_DESCIDUO","Odontólogo",4
"Sul","CS COSTA DA LAGOA","2015 Q1","EXO_DESCIDUO","Odontólogo",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2015 Q1","EXO_DESCIDUO","Odontólogo",17
"Continente","CS ESTREITO","2015 Q1","EXO_DESCIDUO","Odontólogo",4
"Sul","CS FAZENDA DO RIO TAVARES","2015 Q1","EXO_DESCIDUO","Odontólogo",5
"Norte","CS INGLESES","2015 Q1","EXO_DESCIDUO","Odontólogo",23
"Centro","CS ITACORUBI","2015 Q1","EXO_DESCIDUO","Odontólogo",10
"Continente","CS JARDIM ATLÂNTICO","2015 Q1","EXO_DESCIDUO","Odontólogo",6
"Centro","CS JOÃO PAULO","2015 Q1","EXO_DESCIDUO","Odontólogo",9
"Norte","CS JURERE","2015 Q1","EXO_DESCIDUO","Odontólogo",0
"Sul","CS LAGOA DA CONCEIÇÃO","2015 Q1","EXO_DESCIDUO","Odontólogo",8
"Continente","CS MONTE CRISTO","2015 Q1","EXO_DESCIDUO","Odontólogo",35
"Centro","CS MONTE SERRAT","2015 Q1","EXO_DESCIDUO","Odontólogo",2
"Sul","CS MORRO DAS PEDRAS","2015 Q1","EXO_DESCIDUO","Odontólogo",3
"Continente","CS NOVO CONTINENTE","2015 Q1","EXO_DESCIDUO","Odontólogo",12
"Centro","CS PANTANAL","2015 Q1","EXO_DESCIDUO","Odontólogo",4
"Sul","CS PANTANO DO SUL","2015 Q1","EXO_DESCIDUO","Odontólogo",3
"Norte","CS PONTA DAS CANAS","2015 Q1","EXO_DESCIDUO","Odontólogo",12
"Centro","CS PRAINHA","2015 Q1","EXO_DESCIDUO","Odontólogo",11
"Norte","CS RATONES","2015 Q1","EXO_DESCIDUO","Odontólogo",5
"Sul","CS RIBEIRÃO DA ILHA","2015 Q1","EXO_DESCIDUO","Odontólogo",2
"Sul","CS RIO TAVARES","2015 Q1","EXO_DESCIDUO","Odontólogo",7
"Norte","CS RIO VERMELHO","2015 Q1","EXO_DESCIDUO","Odontólogo",13
"Centro","CS SACO DOS LIMÕES","2015 Q1","EXO_DESCIDUO","Odontólogo",8
"Norte","CS SACO GRANDE","2015 Q1","EXO_DESCIDUO","Odontólogo",5
"Norte","CS SANTINHO","2015 Q1","EXO_DESCIDUO","Odontólogo",6
"Norte","CS SANTO ANTONIO LISBOA","2015 Q1","EXO_DESCIDUO","Odontólogo",1
"Continente","CS SAPE","2015 Q1","EXO_DESCIDUO","Odontólogo",1
"Sul","CS TAPERA","2015 Q1","EXO_DESCIDUO","Odontólogo",10
"Centro","CS TRINDADE","2015 Q1","EXO_DESCIDUO","Odontólogo",5
"Norte","CS VARGEM GRANDE","2015 Q1","EXO_DESCIDUO","Odontólogo",0
"Norte","CS VARGEM PEQUENA","2015 Q1","EXO_DESCIDUO","Odontólogo",4
"Continente","CS VILA APARECIDA","2015 Q1","EXO_DESCIDUO","Odontólogo",4
"Continente","CS ABRAÃO","2015 Q2","EXO_DESCIDUO","Odontólogo",2
"Centro","CS AGRONÔMICA","2015 Q2","EXO_DESCIDUO","Odontólogo",9
"Sul","CS ALTO RIBEIRÃO","2015 Q2","EXO_DESCIDUO","Odontólogo",4
"Sul","CS ARMAÇÃO","2015 Q2","EXO_DESCIDUO","Odontólogo",9
"Continente","CS BALNEÁRIO","2015 Q2","EXO_DESCIDUO","Odontólogo",2
"Norte","CS BARRA DA LAGOA","2015 Q2","EXO_DESCIDUO","Odontólogo",11
"Norte","CS CACHOEIRA BOM JESUS","2015 Q2","EXO_DESCIDUO","Odontólogo",10
"Sul","CS CAIEIRA BARRA DO SUL","2015 Q2","EXO_DESCIDUO","Odontólogo",3
"Sul","CS CAMPECHE","2015 Q2","EXO_DESCIDUO","Odontólogo",5
"Norte","CS CANASVIEIRAS","2015 Q2","EXO_DESCIDUO","Odontólogo",8
"Sul","CS CANTO DA LAGOA","2015 Q2","EXO_DESCIDUO","Odontólogo",6
"Continente","CS CAPOEIRAS","2015 Q2","EXO_DESCIDUO","Odontólogo",6
"Sul","CS CARIANOS","2015 Q2","EXO_DESCIDUO","Odontólogo",8
"Centro","CS CENTRO","2015 Q2","EXO_DESCIDUO","Odontólogo",3
"Continente","CS COLONINHA","2015 Q2","EXO_DESCIDUO","Odontólogo",10
"Continente","CS COQUEIROS","2015 Q2","EXO_DESCIDUO","Odontólogo",4
"Centro","CS CÓRREGO GRANDE","2015 Q2","EXO_DESCIDUO","Odontólogo",5
"Sul","CS COSTA DA LAGOA","2015 Q2","EXO_DESCIDUO","Odontólogo",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2015 Q2","EXO_DESCIDUO","Odontólogo",14
"Continente","CS ESTREITO","2015 Q2","EXO_DESCIDUO","Odontólogo",4
"Sul","CS FAZENDA DO RIO TAVARES","2015 Q2","EXO_DESCIDUO","Odontólogo",6
"Norte","CS INGLESES","2015 Q2","EXO_DESCIDUO","Odontólogo",14
"Centro","CS ITACORUBI","2015 Q2","EXO_DESCIDUO","Odontólogo",16
"Continente","CS JARDIM ATLÂNTICO","2015 Q2","EXO_DESCIDUO","Odontólogo",3
"Centro","CS JOÃO PAULO","2015 Q2","EXO_DESCIDUO","Odontólogo",2
"Norte","CS JURERE","2015 Q2","EXO_DESCIDUO","Odontólogo",1
"Sul","CS LAGOA DA CONCEIÇÃO","2015 Q2","EXO_DESCIDUO","Odontólogo",3
"Continente","CS MONTE CRISTO","2015 Q2","EXO_DESCIDUO","Odontólogo",27
"Centro","CS MONTE SERRAT","2015 Q2","EXO_DESCIDUO","Odontólogo",8
"Sul","CS MORRO DAS PEDRAS","2015 Q2","EXO_DESCIDUO","Odontólogo",6
"Continente","CS NOVO CONTINENTE","2015 Q2","EXO_DESCIDUO","Odontólogo",5
"Centro","CS PANTANAL","2015 Q2","EXO_DESCIDUO","Odontólogo",2
"Sul","CS PANTANO DO SUL","2015 Q2","EXO_DESCIDUO","Odontólogo",5
"Norte","CS PONTA DAS CANAS","2015 Q2","EXO_DESCIDUO","Odontólogo",1
"Centro","CS PRAINHA","2015 Q2","EXO_DESCIDUO","Odontólogo",8
"Norte","CS RATONES","2015 Q2","EXO_DESCIDUO","Odontólogo",0
"Sul","CS RIBEIRÃO DA ILHA","2015 Q2","EXO_DESCIDUO","Odontólogo",4
"Sul","CS RIO TAVARES","2015 Q2","EXO_DESCIDUO","Odontólogo",4
"Norte","CS RIO VERMELHO","2015 Q2","EXO_DESCIDUO","Odontólogo",18
"Centro","CS SACO DOS LIMÕES","2015 Q2","EXO_DESCIDUO","Odontólogo",10
"Norte","CS SACO GRANDE","2015 Q2","EXO_DESCIDUO","Odontólogo",8
"Norte","CS SANTINHO","2015 Q2","EXO_DESCIDUO","Odontólogo",4
"Norte","CS SANTO ANTONIO LISBOA","2015 Q2","EXO_DESCIDUO","Odontólogo",7
"Continente","CS SAPE","2015 Q2","EXO_DESCIDUO","Odontólogo",5
"Sul","CS TAPERA","2015 Q2","EXO_DESCIDUO","Odontólogo",18
"Centro","CS TRINDADE","2015 Q2","EXO_DESCIDUO","Odontólogo",4
"Norte","CS VARGEM GRANDE","2015 Q2","EXO_DESCIDUO","Odontólogo",2
"Norte","CS VARGEM PEQUENA","2015 Q2","EXO_DESCIDUO","Odontólogo",6
"Continente","CS VILA APARECIDA","2015 Q2","EXO_DESCIDUO","Odontólogo",0
"Continente","CS ABRAÃO","2015 Q3","EXO_DESCIDUO","Odontólogo",1
"Centro","CS AGRONÔMICA","2015 Q3","EXO_DESCIDUO","Odontólogo",17
"Sul","CS ALTO RIBEIRÃO","2015 Q3","EXO_DESCIDUO","Odontólogo",1
"Sul","CS ARMAÇÃO","2015 Q3","EXO_DESCIDUO","Odontólogo",6
"Continente","CS BALNEÁRIO","2015 Q3","EXO_DESCIDUO","Odontólogo",1
"Norte","CS BARRA DA LAGOA","2015 Q3","EXO_DESCIDUO","Odontólogo",26
"Norte","CS CACHOEIRA BOM JESUS","2015 Q3","EXO_DESCIDUO","Odontólogo",13
"Sul","CS CAIEIRA BARRA DO SUL","2015 Q3","EXO_DESCIDUO","Odontólogo",1
"Sul","CS CAMPECHE","2015 Q3","EXO_DESCIDUO","Odontólogo",7
"Norte","CS CANASVIEIRAS","2015 Q3","EXO_DESCIDUO","Odontólogo",36
"Sul","CS CANTO DA LAGOA","2015 Q3","EXO_DESCIDUO","Odontólogo",1
"Continente","CS CAPOEIRAS","2015 Q3","EXO_DESCIDUO","Odontólogo",4
"Sul","CS CARIANOS","2015 Q3","EXO_DESCIDUO","Odontólogo",25
"Centro","CS CENTRO","2015 Q3","EXO_DESCIDUO","Odontólogo",4
"Continente","CS COLONINHA","2015 Q3","EXO_DESCIDUO","Odontólogo",5
"Continente","CS COQUEIROS","2015 Q3","EXO_DESCIDUO","Odontólogo",5
"Centro","CS CÓRREGO GRANDE","2015 Q3","EXO_DESCIDUO","Odontólogo",12
"Sul","CS COSTA DA LAGOA","2015 Q3","EXO_DESCIDUO","Odontólogo",9
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2015 Q3","EXO_DESCIDUO","Odontólogo",14
"Continente","CS ESTREITO","2015 Q3","EXO_DESCIDUO","Odontólogo",11
"Sul","CS FAZENDA DO RIO TAVARES","2015 Q3","EXO_DESCIDUO","Odontólogo",11
"Norte","CS INGLESES","2015 Q3","EXO_DESCIDUO","Odontólogo",13
"Centro","CS ITACORUBI","2015 Q3","EXO_DESCIDUO","Odontólogo",8
"Continente","CS JARDIM ATLÂNTICO","2015 Q3","EXO_DESCIDUO","Odontólogo",3
"Centro","CS JOÃO PAULO","2015 Q3","EXO_DESCIDUO","Odontólogo",8
"Norte","CS JURERE","2015 Q3","EXO_DESCIDUO","Odontólogo",2
"Sul","CS LAGOA DA CONCEIÇÃO","2015 Q3","EXO_DESCIDUO","Odontólogo",6
"Continente","CS MONTE CRISTO","2015 Q3","EXO_DESCIDUO","Odontólogo",18
"Centro","CS MONTE SERRAT","2015 Q3","EXO_DESCIDUO","Odontólogo",11
"Sul","CS MORRO DAS PEDRAS","2015 Q3","EXO_DESCIDUO","Odontólogo",10
"Continente","CS NOVO CONTINENTE","2015 Q3","EXO_DESCIDUO","Odontólogo",24
"Centro","CS PANTANAL","2015 Q3","EXO_DESCIDUO","Odontólogo",0
"Sul","CS PANTANO DO SUL","2015 Q3","EXO_DESCIDUO","Odontólogo",1
"Norte","CS PONTA DAS CANAS","2015 Q3","EXO_DESCIDUO","Odontólogo",8
"Centro","CS PRAINHA","2015 Q3","EXO_DESCIDUO","Odontólogo",13
"Norte","CS RATONES","2015 Q3","EXO_DESCIDUO","Odontólogo",2
"Sul","CS RIBEIRÃO DA ILHA","2015 Q3","EXO_DESCIDUO","Odontólogo",4
"Sul","CS RIO TAVARES","2015 Q3","EXO_DESCIDUO","Odontólogo",6
"Norte","CS RIO VERMELHO","2015 Q3","EXO_DESCIDUO","Odontólogo",17
"Centro","CS SACO DOS LIMÕES","2015 Q3","EXO_DESCIDUO","Odontólogo",5
"Norte","CS SACO GRANDE","2015 Q3","EXO_DESCIDUO","Odontólogo",13
"Norte","CS SANTINHO","2015 Q3","EXO_DESCIDUO","Odontólogo",5
"Norte","CS SANTO ANTONIO LISBOA","2015 Q3","EXO_DESCIDUO","Odontólogo",11
"Continente","CS SAPE","2015 Q3","EXO_DESCIDUO","Odontólogo",1
"Sul","CS TAPERA","2015 Q3","EXO_DESCIDUO","Odontólogo",18
"Centro","CS TRINDADE","2015 Q3","EXO_DESCIDUO","Odontólogo",11
"Norte","CS VARGEM GRANDE","2015 Q3","EXO_DESCIDUO","Odontólogo",10
"Norte","CS VARGEM PEQUENA","2015 Q3","EXO_DESCIDUO","Odontólogo",4
"Continente","CS VILA APARECIDA","2015 Q3","EXO_DESCIDUO","Odontólogo",1
"Continente","CS ABRAÃO","2015 Q4","EXO_DESCIDUO","Odontólogo",3
"Centro","CS AGRONÔMICA","2015 Q4","EXO_DESCIDUO","Odontólogo",18
"Sul","CS ALTO RIBEIRÃO","2015 Q4","EXO_DESCIDUO","Odontólogo",2
"Sul","CS ARMAÇÃO","2015 Q4","EXO_DESCIDUO","Odontólogo",7
"Continente","CS BALNEÁRIO","2015 Q4","EXO_DESCIDUO","Odontólogo",3
"Norte","CS BARRA DA LAGOA","2015 Q4","EXO_DESCIDUO","Odontólogo",9
"Norte","CS CACHOEIRA BOM JESUS","2015 Q4","EXO_DESCIDUO","Odontólogo",10
"Sul","CS CAIEIRA BARRA DO SUL","2015 Q4","EXO_DESCIDUO","Odontólogo",0
"Sul","CS CAMPECHE","2015 Q4","EXO_DESCIDUO","Odontólogo",4
"Norte","CS CANASVIEIRAS","2015 Q4","EXO_DESCIDUO","Odontólogo",8
"Sul","CS CANTO DA LAGOA","2015 Q4","EXO_DESCIDUO","Odontólogo",1
"Continente","CS CAPOEIRAS","2015 Q4","EXO_DESCIDUO","Odontólogo",11
"Sul","CS CARIANOS","2015 Q4","EXO_DESCIDUO","Odontólogo",12
"Centro","CS CENTRO","2015 Q4","EXO_DESCIDUO","Odontólogo",2
"Continente","CS COLONINHA","2015 Q4","EXO_DESCIDUO","Odontólogo",7
"Continente","CS COQUEIROS","2015 Q4","EXO_DESCIDUO","Odontólogo",7
"Centro","CS CÓRREGO GRANDE","2015 Q4","EXO_DESCIDUO","Odontólogo",11
"Sul","CS COSTA DA LAGOA","2015 Q4","EXO_DESCIDUO","Odontólogo",3
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2015 Q4","EXO_DESCIDUO","Odontólogo",19
"Continente","CS ESTREITO","2015 Q4","EXO_DESCIDUO","Odontólogo",3
"Sul","CS FAZENDA DO RIO TAVARES","2015 Q4","EXO_DESCIDUO","Odontólogo",2
"Norte","CS INGLESES","2015 Q4","EXO_DESCIDUO","Odontólogo",27
"Centro","CS ITACORUBI","2015 Q4","EXO_DESCIDUO","Odontólogo",6
"Continente","CS JARDIM ATLÂNTICO","2015 Q4","EXO_DESCIDUO","Odontólogo",3
"Centro","CS JOÃO PAULO","2015 Q4","EXO_DESCIDUO","Odontólogo",5
"Norte","CS JURERE","2015 Q4","EXO_DESCIDUO","Odontólogo",1
"Sul","CS LAGOA DA CONCEIÇÃO","2015 Q4","EXO_DESCIDUO","Odontólogo",6
"Continente","CS MONTE CRISTO","2015 Q4","EXO_DESCIDUO","Odontólogo",8
"Centro","CS MONTE SERRAT","2015 Q4","EXO_DESCIDUO","Odontólogo",7
"Sul","CS MORRO DAS PEDRAS","2015 Q4","EXO_DESCIDUO","Odontólogo",3
"Continente","CS NOVO CONTINENTE","2015 Q4","EXO_DESCIDUO","Odontólogo",6
"Centro","CS PANTANAL","2015 Q4","EXO_DESCIDUO","Odontólogo",2
"Sul","CS PANTANO DO SUL","2015 Q4","EXO_DESCIDUO","Odontólogo",4
"Norte","CS PONTA DAS CANAS","2015 Q4","EXO_DESCIDUO","Odontólogo",1
"Centro","CS PRAINHA","2015 Q4","EXO_DESCIDUO","Odontólogo",7
"Norte","CS RATONES","2015 Q4","EXO_DESCIDUO","Odontólogo",2
"Sul","CS RIBEIRÃO DA ILHA","2015 Q4","EXO_DESCIDUO","Odontólogo",6
"Sul","CS RIO TAVARES","2015 Q4","EXO_DESCIDUO","Odontólogo",2
"Norte","CS RIO VERMELHO","2015 Q4","EXO_DESCIDUO","Odontólogo",13
"Centro","CS SACO DOS LIMÕES","2015 Q4","EXO_DESCIDUO","Odontólogo",6
"Norte","CS SACO GRANDE","2015 Q4","EXO_DESCIDUO","Odontólogo",27
"Norte","CS SANTINHO","2015 Q4","EXO_DESCIDUO","Odontólogo",8
"Norte","CS SANTO ANTONIO LISBOA","2015 Q4","EXO_DESCIDUO","Odontólogo",9
"Continente","CS SAPE","2015 Q4","EXO_DESCIDUO","Odontólogo",2
"Sul","CS TAPERA","2015 Q4","EXO_DESCIDUO","Odontólogo",15
"Centro","CS TRINDADE","2015 Q4","EXO_DESCIDUO","Odontólogo",9
"Norte","CS VARGEM GRANDE","2015 Q4","EXO_DESCIDUO","Odontólogo",2
"Norte","CS VARGEM PEQUENA","2015 Q4","EXO_DESCIDUO","Odontólogo",5
"Continente","CS VILA APARECIDA","2015 Q4","EXO_DESCIDUO","Odontólogo",3
"Continente","CS ABRAÃO","2016 Q1","EXO_DESCIDUO","Odontólogo",1
"Centro","CS AGRONÔMICA","2016 Q1","EXO_DESCIDUO","Odontólogo",15
"Sul","CS ALTO RIBEIRÃO","2016 Q1","EXO_DESCIDUO","Odontólogo",2
"Sul","CS ARMAÇÃO","2016 Q1","EXO_DESCIDUO","Odontólogo",11
"Continente","CS BALNEÁRIO","2016 Q1","EXO_DESCIDUO","Odontólogo",4
"Norte","CS BARRA DA LAGOA","2016 Q1","EXO_DESCIDUO","Odontólogo",3
"Norte","CS CACHOEIRA BOM JESUS","2016 Q1","EXO_DESCIDUO","Odontólogo",8
"Sul","CS CAIEIRA BARRA DO SUL","2016 Q1","EXO_DESCIDUO","Odontólogo",0
"Sul","CS CAMPECHE","2016 Q1","EXO_DESCIDUO","Odontólogo",4
"Norte","CS CANASVIEIRAS","2016 Q1","EXO_DESCIDUO","Odontólogo",10
"Sul","CS CANTO DA LAGOA","2016 Q1","EXO_DESCIDUO","Odontólogo",0
"Continente","CS CAPOEIRAS","2016 Q1","EXO_DESCIDUO","Odontólogo",5
"Sul","CS CARIANOS","2016 Q1","EXO_DESCIDUO","Odontólogo",14
"Centro","CS CENTRO","2016 Q1","EXO_DESCIDUO","Odontólogo",6
