"DISTRITO","UNIDADE","AREA","TRIMESTRE","PROCEDIMENTO","VALOR"
"Sul","CS MORRO DAS PEDRAS","250","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Sul","CS MORRO DAS PEDRAS","251","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Sul","CS TAPERA","260","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",14
"Sul","CS TAPERA","261","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Sul","CS TAPERA","262","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Sul","CS CARIANOS","270","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",21
"Sul","CS CARIANOS","271","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",12
"Sul","CS CARIANOS","272","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Sul","CS CAMPECHE","280","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Sul","CS CAMPECHE","281","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Sul","CS RIO TAVARES","291","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Continente","CS SAPE","30","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Sul","CS COSTEIRA DO PIRAJUBAÉ","300","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Continente","CS SAPE","31","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",9
"Centro","CS JOÃO PAULO","320","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Norte","CS SACO GRANDE","330","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",6
"Norte","CS SACO GRANDE","331","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Norte","CS SACO GRANDE","332","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Norte","CS SACO GRANDE","333","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Norte","CS SACO GRANDE","334","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Norte","CS SACO GRANDE","335","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Norte","CS VARGEM PEQUENA","340","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Norte","CS RATONES","350","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Norte","CS PONTA DAS CANAS","370","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Norte","CS PONTA DAS CANAS","371","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Norte","CS CANASVIEIRAS","380","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Norte","CS CANASVIEIRAS","382","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Norte","CS CANASVIEIRAS","384","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Continente","CS MONTE CRISTO","40","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",8
"Norte","CS CACHOEIRA BOM JESUS","400","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",37
"Norte","CS CACHOEIRA BOM JESUS","401","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",19
"Continente","CS MONTE CRISTO","41","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Norte","CS RIO VERMELHO","420","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Norte","CS RIO VERMELHO","424","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Continente","CS MONTE CRISTO","43","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Norte","CS INGLESES","431","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Norte","CS INGLESES","432","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",5
"Norte","CS INGLESES","433","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",6
"Norte","CS INGLESES","434","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",6
"Norte","CS INGLESES","435","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",11
"Norte","CS INGLESES","436","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Norte","CS INGLESES","437","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Continente","CS MONTE CRISTO","44","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Continente","CS MONTE CRISTO","45","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Sul","CS LAGOA DA CONCEIÇÃO","470","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",7
"Sul","CS LAGOA DA CONCEIÇÃO","471","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Sul","CS LAGOA DA CONCEIÇÃO","472","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Continente","CS ABRAÃO","570","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Continente","CS ABRAÃO","572","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Continente","CS CAPOEIRAS","60","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Continente","CS COQUEIROS","600","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Continente","CS COQUEIROS","602","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Centro","CS AGRONÔMICA","690","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Centro","CS AGRONÔMICA","691","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Continente","CS COLONINHA","70","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",7
"Continente","CS COLONINHA","71","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Continente","CS COLONINHA","72","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Sul","CS FAZENDA DO RIO TAVARES","780","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Sul","CS FAZENDA DO RIO TAVARES","781","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",6
"Continente","CS ESTREITO","80","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Continente","CS ESTREITO","82","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Continente","CS ESTREITO","83","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Centro","CS CENTRO","950","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Norte","CS SANTINHO","980","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",29
"Norte","CS SANTINHO","981","2016 Q3","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",25
"Continente","CS JARDIM ATLÂNTICO","10","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",16
"Continente","CS NOVO CONTINENTE","100","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Continente","CS NOVO CONTINENTE","101","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Continente","CS NOVO CONTINENTE","102","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Continente","CS JARDIM ATLÂNTICO","11","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",22
"Centro","CS MONTE SERRAT","120","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",7
"Centro","CS MONTE SERRAT","121","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",6
"Centro","CS MONTE SERRAT","122","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Centro","CS PRAINHA","132","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Centro","CS PANTANAL","161","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Centro","CS CÓRREGO GRANDE","170","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Centro","CS ITACORUBI","190","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Centro","CS ITACORUBI","191","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",7
"Centro","CS ITACORUBI","193","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Sul","CS CAIEIRA BARRA DO SUL","200","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Continente","CS BALNEÁRIO","21","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Sul","CS RIBEIRÃO DA ILHA","220","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Sul","CS PANTANO DO SUL","230","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",6
"Sul","CS ARMAÇÃO","240","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Sul","CS ARMAÇÃO","241","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Sul","CS MORRO DAS PEDRAS","250","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Sul","CS MORRO DAS PEDRAS","251","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Sul","CS TAPERA","260","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",14
"Sul","CS TAPERA","262","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Sul","CS CARIANOS","270","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",9
"Sul","CS CARIANOS","271","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Sul","CS CARIANOS","272","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Sul","CS CAMPECHE","280","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",8
"Sul","CS CAMPECHE","281","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Sul","CS RIO TAVARES","291","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Sul","CS RIO TAVARES","292","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Continente","CS SAPE","30","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","300","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",5
"Sul","CS COSTEIRA DO PIRAJUBAÉ","301","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Sul","CS COSTEIRA DO PIRAJUBAÉ","302","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Continente","CS SAPE","31","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Centro","CS SACO DOS LIMÕES","311","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Centro","CS SACO DOS LIMÕES","312","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Centro","CS JOÃO PAULO","321","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Norte","CS SACO GRANDE","330","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Norte","CS SACO GRANDE","332","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Norte","CS SACO GRANDE","333","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Norte","CS SACO GRANDE","334","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Norte","CS SACO GRANDE","335","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Norte","CS VARGEM PEQUENA","340","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Norte","CS RATONES","350","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",12
"Norte","CS RATONES","351","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",9
"Norte","CS SANTO ANTONIO LISBOA","360","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Norte","CS PONTA DAS CANAS","370","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",6
"Norte","CS PONTA DAS CANAS","371","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",5
"Norte","CS CANASVIEIRAS","380","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Norte","CS CANASVIEIRAS","382","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",10
"Norte","CS CANASVIEIRAS","383","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Norte","CS CANASVIEIRAS","384","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Norte","CS JURERE","390","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Continente","CS MONTE CRISTO","40","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Norte","CS CACHOEIRA BOM JESUS","400","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",33
"Norte","CS CACHOEIRA BOM JESUS","401","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",14
"Continente","CS MONTE CRISTO","41","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Norte","CS VARGEM GRANDE","410","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Continente","CS MONTE CRISTO","42","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Norte","CS RIO VERMELHO","420","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Norte","CS RIO VERMELHO","421","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Norte","CS RIO VERMELHO","422","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Norte","CS RIO VERMELHO","423","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Norte","CS INGLESES","431","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Norte","CS INGLESES","433","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",5
"Norte","CS INGLESES","434","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",5
"Norte","CS INGLESES","435","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",6
"Norte","CS INGLESES","436","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",5
"Norte","CS INGLESES","437","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Norte","CS INGLESES","438","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Continente","CS MONTE CRISTO","44","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Norte","CS BARRA DA LAGOA","442","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Continente","CS MONTE CRISTO","45","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Sul","CS CANTO DA LAGOA","450","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Continente","CS MONTE CRISTO","46","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Sul","CS LAGOA DA CONCEIÇÃO","470","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Sul","CS LAGOA DA CONCEIÇÃO","471","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",5
"Sul","CS LAGOA DA CONCEIÇÃO","472","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Continente","CS CAPOEIRAS","60","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",5
"Continente","CS COQUEIROS","600","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Continente","CS COQUEIROS","601","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Continente","CS CAPOEIRAS","61","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Continente","CS CAPOEIRAS","62","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Centro","CS AGRONÔMICA","690","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Centro","CS AGRONÔMICA","691","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Centro","CS AGRONÔMICA","693","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Continente","CS COLONINHA","70","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Continente","CS COLONINHA","71","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Sul","CS FAZENDA DO RIO TAVARES","780","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",10
"Sul","CS FAZENDA DO RIO TAVARES","781","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",9
"Continente","CS ESTREITO","80","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Continente","CS ESTREITO","81","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Continente","CS ESTREITO","82","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Continente","CS ESTREITO","83","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Centro","CS TRINDADE","850","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Centro","CS TRINDADE","851","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Centro","CS TRINDADE","853","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Centro","CS CENTRO","950","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Norte","CS SANTINHO","980","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",14
"Norte","CS SANTINHO","981","2016 Q4","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",11
"Continente","CS JARDIM ATLÂNTICO","10","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",10
"Continente","CS NOVO CONTINENTE","100","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Continente","CS NOVO CONTINENTE","102","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Continente","CS JARDIM ATLÂNTICO","11","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",14
"Centro","CS MONTE SERRAT","120","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Centro","CS MONTE SERRAT","121","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Centro","CS MONTE SERRAT","122","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Centro","CS CÓRREGO GRANDE","170","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Centro","CS ITACORUBI","190","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",9
"Centro","CS ITACORUBI","191","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",10
"Centro","CS ITACORUBI","192","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",5
"Centro","CS ITACORUBI","193","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Sul","CS ALTO RIBEIRÃO","210","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Sul","CS PANTANO DO SUL","230","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Sul","CS ARMAÇÃO","240","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Sul","CS ARMAÇÃO","241","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Sul","CS MORRO DAS PEDRAS","251","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",8
"Sul","CS TAPERA","260","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",18
"Sul","CS TAPERA","261","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",6
"Sul","CS TAPERA","262","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",7
"Sul","CS TAPERA","263","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Sul","CS CARIANOS","270","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Sul","CS CARIANOS","271","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Sul","CS CAMPECHE","280","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Continente","CS SAPE","30","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","300","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ","301","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Sul","CS COSTEIRA DO PIRAJUBAÉ","302","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Continente","CS SAPE","31","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Centro","CS SACO DOS LIMÕES","311","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Centro","CS SACO DOS LIMÕES","312","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Centro","CS JOÃO PAULO","320","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
"Norte","CS SACO GRANDE","330","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",7
"Norte","CS SACO GRANDE","331","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Norte","CS SACO GRANDE","333","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Norte","CS SACO GRANDE","335","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Norte","CS RATONES","350","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",8
"Norte","CS RATONES","351","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",4
"Norte","CS SANTO ANTONIO LISBOA","360","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",3
"Norte","CS SANTO ANTONIO LISBOA","361","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",2
"Norte","CS PONTA DAS CANAS","370","2017 Q1","TESTE RÁPIDO PARA DETECÇÃO DE INFECÇÃO PELO HIV",1
